,Date,Volume,Close
2000-06-05,2000-06-05,3793300,63.3100
2000-06-02,2000-06-02,5231300,64.0000
2000-06-01,2000-06-01,3850500,65.6300
2000-05-31,2000-05-31,2104400,66.5000
2000-05-30,2000-05-30,2185000,66.1300
2000-05-26,2000-05-26,2231700,66.2500
2000-05-25,2000-05-25,3308700,65.9400
2000-05-24,2000-05-24,4406800,65.8800
2000-05-23,2000-05-23,2647700,64.3800
2000-05-22,2000-05-22,3093100,64.8800
2000-05-19,2000-05-19,2981900,65.0600
2000-05-18,2000-05-18,2583200,64.7500
2000-05-17,2000-05-17,3022200,65.0000
2000-05-16,2000-05-16,3154400,64.5000
2000-05-15,2000-05-15,2324000,64.8800
2000-05-12,2000-05-12,2127900,64.1300
2000-05-11,2000-05-11,3333400,65.0000
2000-05-10,2000-05-10,4104000,64.1900
2000-05-09,2000-05-09,4226400,62.7500
2000-05-08,2000-05-08,2794300,61.1900
2000-05-05,2000-05-05,2201500,60.8800
2000-05-04,2000-05-04,3300400,60.4400
2000-05-03,2000-05-03,3629700,60.6300
2000-05-02,2000-05-02,2846100,59.8100
2000-05-01,2000-05-01,3763800,59.7000
2000-04-28,2000-04-28,5313700,59.7500
2000-04-27,2000-04-27,7596500,60.8800
2000-04-26,2000-04-26,12302700,60.7500
2000-04-25,2000-04-25,10329200,64.2500
2000-04-24,2000-04-24,4361600,70.5000
2000-04-20,2000-04-20,4069600,68.9400
2000-04-19,2000-04-19,3961600,66.0600
2000-04-18,2000-04-18,7193800,66.0600
2000-04-17,2000-04-17,7527000,69.0000
2000-04-14,2000-04-14,8690900,63.0000
2000-04-13,2000-04-13,5676700,69.5000
2000-04-12,2000-04-12,10322900,69.3100
2000-04-11,2000-04-11,5098800,66.4400
2000-04-10,2000-04-10,5873500,66.0000
2000-04-07,2000-04-07,3897400,63.4400
2000-04-06,2000-04-06,3913500,62.7500
2000-04-05,2000-04-05,6810000,61.5600
2000-04-04,2000-04-04,13757000,63.4400
2000-04-03,2000-04-03,5035700,59.5000
2000-03-31,2000-03-31,6016800,56.7500
2000-03-30,2000-03-30,8004000,58.0000
2000-03-29,2000-03-29,7865800,58.6900
2000-03-28,2000-03-28,6028800,57.0000
2000-03-27,2000-03-27,5954700,55.2500
2000-03-24,2000-03-24,7155800,56.4400
2000-03-23,2000-03-23,6810900,56.1900
2000-03-22,2000-03-22,7745100,57.0000
2000-03-21,2000-03-21,7466500,57.0000
2000-03-20,2000-03-20,5928000,58.1300
2000-03-17,2000-03-17,11101200,57.6300
2000-03-16,2000-03-16,13702600,59.8800
2000-03-15,2000-03-15,12368700,58.5000
2000-03-14,2000-03-14,10371000,55.7500
2000-03-13,2000-03-13,17998400,57.2500
2000-03-10,2000-03-10,24280800,53.7500
2000-03-09,2000-03-09,17108600,57.7500
2000-03-08,2000-03-08,37292100,58.0000
2000-03-07,2000-03-07,68643600,61.0000
2000-03-06,2000-03-06,1834300,87.4400
2000-03-03,2000-03-03,2451100,88.4400
2000-03-02,2000-03-02,1782900,87.3100
2000-03-01,2000-03-01,2076800,88.2500
2000-02-29,2000-02-29,3330900,87.8800
2000-02-28,2000-02-28,3540800,88.3800
2000-02-25,2000-02-25,3588600,85.1300
2000-02-24,2000-02-24,3611600,88.5000
2000-02-23,2000-02-23,2678500,90.6300
2000-02-22,2000-02-22,2613400,92.8800
2000-02-18,2000-02-18,2325800,93.6300
2000-02-17,2000-02-17,2341200,94.1900
2000-02-16,2000-02-16,2657300,94.0500
2000-02-15,2000-02-15,3432000,95.7500
2000-02-14,2000-02-14,2626100,91.8800
2000-02-11,2000-02-11,2667500,93.7500
2000-02-10,2000-02-10,2633900,91.4400
2000-02-09,2000-02-09,3127900,94.0000
2000-02-08,2000-02-08,3393900,95.7500
2000-02-07,2000-02-07,3232200,93.2500
2000-02-04,2000-02-04,3823900,94.7500
2000-02-03,2000-02-03,3129800,97.8100
2000-02-02,2000-02-02,1960400,98.6300
2000-02-01,2000-02-01,2022100,99.5000
2000-01-31,2000-01-31,2259100,101.1000
2000-01-28,2000-01-28,4791700,100.3000
2000-01-27,2000-01-27,4494500,104.1000
2000-01-26,2000-01-26,5121600,100.6000
2000-01-25,2000-01-25,8548900,97.5000
2000-01-24,2000-01-24,14277300,96.0000
2000-01-21,2000-01-21,12189400,102.7000
2000-01-20,2000-01-20,5115900,112.6000
2000-01-19,2000-01-19,2776700,115.4000
2000-01-18,2000-01-18,2228400,116.9000
2000-01-14,2000-01-14,2452200,117.0000
2000-01-13,2000-01-13,2642600,115.0000
2000-01-12,2000-01-12,3115800,117.0000
2000-01-11,2000-01-11,2210900,117.8000
2000-01-10,2000-01-10,3431000,115.9000
2000-01-07,2000-01-07,4916000,116.5000
2000-01-06,2000-01-06,3262100,107.9000
2000-01-05,2000-01-05,2549200,104.2000
2000-01-04,2000-01-04,2135400,105.1000
2000-01-03,2000-01-03,2137500,107.2000
1999-12-31,1999-12-31,307100,109.6000
1999-12-30,1999-12-30,710100,109.6000
1999-12-29,1999-12-29,708400,109.4000
1999-12-28,1999-12-28,998900,109.8000
1999-12-27,1999-12-27,1566500,111.2000
1999-12-23,1999-12-23,1279800,109.5000
1999-12-22,1999-12-22,1860300,109.0000
1999-12-21,1999-12-21,2746600,104.5000
1999-12-20,1999-12-20,2273900,107.6000
1999-12-17,1999-12-17,4758400,106.2500
1999-12-16,1999-12-16,1981600,109.9000
1999-12-15,1999-12-15,2355800,112.6000
1999-12-14,1999-12-14,1492100,111.6000
1999-12-13,1999-12-13,1228700,110.3000
1999-12-10,1999-12-10,1732700,110.4000
1999-12-09,1999-12-09,2234300,109.9000
1999-12-08,1999-12-08,1354400,110.7000
1999-12-07,1999-12-07,2253000,109.9000
1999-12-06,1999-12-06,1852300,113.4000
1999-12-03,1999-12-03,3093900,113.8000
1999-12-02,1999-12-02,1785000,112.5000
1999-12-01,1999-12-01,1910400,112.3000
1999-11-30,1999-11-30,2007700,108.5000
1999-11-29,1999-11-29,1933700,111.5000
1999-11-26,1999-11-26,731700,113.0000
1999-11-24,1999-11-24,1993200,112.4000
1999-11-23,1999-11-23,2770400,112.0000
1999-11-22,1999-11-22,2030400,110.8000
1999-11-19,1999-11-19,3128400,110.5000
1999-11-18,1999-11-18,2735600,109.6000
1999-11-17,1999-11-17,1759300,109.0000
1999-11-16,1999-11-16,1784400,107.4000
1999-11-15,1999-11-15,2000500,106.6000
1999-11-12,1999-11-12,1714700,107.0000
1999-11-11,1999-11-11,1723000,106.4000
1999-11-10,1999-11-10,1351800,107.4000
1999-11-09,1999-11-09,1507000,107.5000
1999-11-08,1999-11-08,1654300,108.6000
1999-11-05,1999-11-05,1653100,105.9000
1999-11-04,1999-11-04,2124000,105.3000
1999-11-03,1999-11-03,2503300,106.8000
1999-11-02,1999-11-02,2550100,106.0000
1999-11-01,1999-11-01,2810500,108.0000
1999-10-29,1999-10-29,3510000,104.9000
1999-10-28,1999-10-28,4334500,104.6000
1999-10-27,1999-10-27,2989200,99.2500
1999-10-26,1999-10-26,1653600,98.1900
1999-10-25,1999-10-25,1387000,99.6900
1999-10-22,1999-10-22,1906000,100.8000
1999-10-21,1999-10-21,2120200,100.9000
1999-10-20,1999-10-20,2250400,99.5600
1999-10-19,1999-10-19,2716000,98.4400
1999-10-18,1999-10-18,2272200,95.3100
1999-10-15,1999-10-15,2753500,93.3100
1999-10-14,1999-10-14,1857200,95.8100
1999-10-13,1999-10-13,1640000,95.1300
1999-10-12,1999-10-12,2135200,97.1900
1999-10-11,1999-10-11,1185800,98.0000
1999-10-08,1999-10-08,1550000,98.0600
1999-10-07,1999-10-07,1249700,97.1900
1999-10-06,1999-10-06,1934300,97.0600
1999-10-05,1999-10-05,2339900,95.4400
1999-10-04,1999-10-04,2247900,96.2500
1999-10-01,1999-10-01,3096600,93.4400
1999-09-30,1999-09-30,4178100,93.7500
1999-09-29,1999-09-29,3270700,95.8100
1999-09-28,1999-09-28,1834500,98.9400
1999-09-27,1999-09-27,1941100,99.3800
1999-09-24,1999-09-24,2416600,97.3100
1999-09-23,1999-09-23,2713800,96.4400
1999-09-22,1999-09-22,2239600,98.0000
1999-09-21,1999-09-21,1969500,100.3000
1999-09-20,1999-09-20,1207100,100.9000
1999-09-17,1999-09-17,2443000,101.1000
1999-09-16,1999-09-16,1911200,100.1000
1999-09-15,1999-09-15,1726400,98.5000
1999-09-14,1999-09-14,1585400,99.5600
1999-09-13,1999-09-13,1397200,101.7000
1999-09-10,1999-09-10,1903500,103.1000
1999-09-09,1999-09-09,1346400,101.9000
1999-09-08,1999-09-08,2125300,102.8000
1999-09-07,1999-09-07,2510500,102.9000
1999-09-03,1999-09-03,2290300,100.9000
1999-09-02,1999-09-02,1812800,100.1000
1999-09-01,1999-09-01,1513400,99.2500
1999-08-31,1999-08-31,2030600,99.2500
1999-08-30,1999-08-30,1920700,98.5000
1999-08-27,1999-08-27,2014300,98.0000
1999-08-26,1999-08-26,2369200,100.3000
1999-08-25,1999-08-25,3312200,102.6000
1999-08-24,1999-08-24,3613200,100.7000
1999-08-23,1999-08-23,2105300,98.2500
1999-08-20,1999-08-20,2823100,97.1900
1999-08-19,1999-08-19,1713800,94.6300
1999-08-18,1999-08-18,1687000,94.7500
1999-08-17,1999-08-17,2501500,95.3800
1999-08-16,1999-08-16,1463200,93.8800
1999-08-13,1999-08-13,2173000,93.0000
1999-08-12,1999-08-12,2731200,92.0600
1999-08-11,1999-08-11,2658200,93.2500
1999-08-10,1999-08-10,2544700,93.7500
1999-08-09,1999-08-09,1522400,91.4400
1999-08-06,1999-08-06,2374900,93.1300
1999-08-05,1999-08-05,2776500,93.9400
1999-08-04,1999-08-04,2096100,92.8100
1999-08-03,1999-08-03,3287100,93.6900
1999-08-02,1999-08-02,2079400,90.1300
1999-07-30,1999-07-30,3736200,90.5600
1999-07-29,1999-07-29,3212200,88.1300
1999-07-28,1999-07-28,1829200,86.1300
1999-07-27,1999-07-27,1836700,88.1300
1999-07-26,1999-07-26,2837500,87.3100
1999-07-23,1999-07-23,1885800,88.2500
1999-07-22,1999-07-22,1346700,89.7500
1999-07-21,1999-07-21,1429200,90.0000
1999-07-20,1999-07-20,1633600,90.6300
1999-07-19,1999-07-19,1831200,89.7500
1999-07-16,1999-07-16,2356900,90.0000
1999-07-15,1999-07-15,2779400,91.3800
1999-07-14,1999-07-14,2734900,90.8800
1999-07-13,1999-07-13,3859900,88.9400
1999-07-12,1999-07-12,2855500,87.0000
1999-07-09,1999-07-09,2667600,86.7500
1999-07-08,1999-07-08,2571200,85.3800
1999-07-07,1999-07-07,2395700,86.2500
1999-07-06,1999-07-06,2310100,85.4400
1999-07-02,1999-07-02,3082000,84.8800
1999-07-01,1999-07-01,2731900,86.0600
1999-06-30,1999-06-30,2541300,88.1300
1999-06-29,1999-06-29,2144800,86.1300
1999-06-28,1999-06-28,1315700,85.2500
1999-06-25,1999-06-25,1303900,85.3100
1999-06-24,1999-06-24,2099200,85.4400
1999-06-23,1999-06-23,2195900,86.9400
1999-06-22,1999-06-22,1541800,86.6300
1999-06-21,1999-06-21,1917900,86.9400
1999-06-18,1999-06-18,3497000,87.9100
1999-06-17,1999-06-17,3435200,88.2500
1999-06-16,1999-06-16,2461200,86.0600
1999-06-15,1999-06-15,2478100,86.5000
1999-06-14,1999-06-14,3292000,84.3100
1999-06-11,1999-06-11,4373600,86.1300
1999-06-10,1999-06-10,5352400,89.2500
1999-06-09,1999-06-09,4929400,92.2500
1999-06-08,1999-06-08,1743000,94.8100
1999-06-07,1999-06-07,1897200,97.5600
1999-06-04,1999-06-04,2246600,96.6300
1999-06-03,1999-06-03,1696000,93.5000
1999-06-02,1999-06-02,2441400,94.2500
1999-06-01,1999-06-01,1857200,95.6300
1999-05-28,1999-05-28,1810500,93.3800
1999-05-27,1999-05-27,2156500,94.0000
1999-05-26,1999-05-26,2519600,95.7500
1999-05-25,1999-05-25,2797600,94.5600
1999-05-24,1999-05-24,2186700,93.9400
1999-05-21,1999-05-21,1974500,97.2500
1999-05-20,1999-05-20,2263000,96.6900
1999-05-19,1999-05-19,1620500,95.0000
1999-05-18,1999-05-18,1795200,93.8800
1999-05-17,1999-05-17,1607400,94.1300
1999-05-14,1999-05-14,1870400,92.3100
1999-05-13,1999-05-13,1448100,92.0000
1999-05-12,1999-05-12,1923800,92.9400
1999-05-11,1999-05-11,1822500,91.6300
1999-05-10,1999-05-10,2159800,90.2500
1999-05-07,1999-05-07,1538600,90.9400
1999-05-06,1999-05-06,2294000,92.1300
1999-05-05,1999-05-05,2345200,91.1900
1999-05-04,1999-05-04,3282500,91.7500
1999-05-03,1999-05-03,2169700,94.2500
1999-04-30,1999-04-30,3630100,93.8100
1999-04-29,1999-04-29,2774100,93.5000
1999-04-28,1999-04-28,1986800,92.3800
1999-04-27,1999-04-27,2140400,93.5600
1999-04-26,1999-04-26,4675400,94.8100
1999-04-23,1999-04-23,5879700,90.5000
1999-04-22,1999-04-22,5946600,94.1300
1999-04-21,1999-04-21,1890700,98.9400
1999-04-20,1999-04-20,2265200,95.8100
1999-04-19,1999-04-19,2531700,94.6300
1999-04-16,1999-04-16,2542600,98.1900
1999-04-15,1999-04-15,2782600,96.5000
1999-04-14,1999-04-14,2549500,99.1300
1999-04-13,1999-04-13,2110100,102.9000
1999-04-12,1999-04-12,1918600,102.9000
1999-04-09,1999-04-09,1848600,101.4000
1999-04-08,1999-04-08,2010600,100.8000
1999-04-07,1999-04-07,2386600,100.8000
1999-04-06,1999-04-06,2583400,100.6000
1999-04-05,1999-04-05,1905600,100.9000
1999-04-01,1999-04-01,1693000,98.4400
1999-03-31,1999-03-31,2354400,97.9400
1999-03-30,1999-03-30,2659500,100.2000
1999-03-29,1999-03-29,2021000,101.1000
1999-03-26,1999-03-26,2627800,99.2500
1999-03-25,1999-03-25,5409100,100.5000
1999-03-24,1999-03-24,3237300,95.3800
1999-03-23,1999-03-23,3240400,93.6900
1999-03-22,1999-03-22,3132100,95.5000
1999-03-19,1999-03-19,4441300,93.6300
1999-03-18,1999-03-18,2311900,92.7500
1999-03-17,1999-03-17,1936900,91.5600
1999-03-16,1999-03-16,2016600,91.9400
1999-03-15,1999-03-15,1687100,91.6900
1999-03-12,1999-03-12,2621100,90.3100
1999-03-11,1999-03-11,2592500,92.1300
1999-03-10,1999-03-10,2069700,92.1900
1999-03-09,1999-03-09,2377300,92.3800
1999-03-08,1999-03-08,1832600,93.0000
1999-03-05,1999-03-05,3488900,94.0000
1999-03-04,1999-03-04,3196800,92.0000
1999-03-03,1999-03-03,2026500,91.3100
1999-03-02,1999-03-02,1868200,90.1900
1999-03-01,1999-03-01,1760600,88.5000
1999-02-26,1999-02-26,1830100,89.5000
1999-02-25,1999-02-25,1812600,89.8100
1999-02-24,1999-02-24,1884000,89.5600
1999-02-23,1999-02-23,2005100,90.7500
1999-02-22,1999-02-22,2505800,93.0000
1999-02-19,1999-02-19,2169900,91.8100
1999-02-18,1999-02-18,2702800,91.6300
1999-02-17,1999-02-17,2940500,90.3100
1999-02-16,1999-02-16,1903800,89.6900
1999-02-12,1999-02-12,1667500,87.5000
1999-02-11,1999-02-11,1547400,88.4400
1999-02-10,1999-02-10,1549100,88.0000
1999-02-09,1999-02-09,2153800,86.2500
1999-02-08,1999-02-08,1892900,86.3100
1999-02-05,1999-02-05,2270700,84.8800
1999-02-04,1999-02-04,4093000,87.8100
1999-02-03,1999-02-03,1889500,88.8800
1999-02-02,1999-02-02,2472800,88.5000
1999-02-01,1999-02-01,2604800,90.6300
1999-01-29,1999-01-29,3547500,90.8800
1999-01-28,1999-01-28,2561700,87.8100
1999-01-27,1999-01-27,2656400,86.3100
1999-01-26,1999-01-26,2919800,85.5600
1999-01-25,1999-01-25,3410200,83.6300
1999-01-22,1999-01-22,2597500,85.3100
1999-01-21,1999-01-21,4215600,86.5000
1999-01-20,1999-01-20,1512600,84.7500
1999-01-19,1999-01-19,2073400,86.4400
1999-01-15,1999-01-15,3162500,86.6300
1999-01-14,1999-01-14,3779900,85.1900
1999-01-13,1999-01-13,3159200,88.0000
1999-01-12,1999-01-12,3349100,88.4400
1999-01-11,1999-01-11,3276700,87.2500
1999-01-08,1999-01-08,3362300,89.1900
1999-01-07,1999-01-07,2018100,90.8800
1999-01-06,1999-01-06,2386400,92.6300
1999-01-05,1999-01-05,2235900,91.5600
1999-01-04,1999-01-04,2524000,90.0000
1998-12-31,1998-12-31,1452600,91.3100
1998-12-30,1998-12-30,1012600,92.2500
1998-12-29,1998-12-29,1423300,93.5000
1998-12-28,1998-12-28,1348700,93.1300
1998-12-24,1998-12-24,1345600,93.7500
1998-12-23,1998-12-23,3097100,93.5000
1998-12-22,1998-12-22,2358800,90.0000
1998-12-21,1998-12-21,2150700,87.2500
1998-12-18,1998-12-18,3257100,87.3100
1998-12-17,1998-12-17,1614500,87.3800
1998-12-16,1998-12-16,1826200,87.8800
1998-12-15,1998-12-15,2964000,89.5000
1998-12-14,1998-12-14,2506300,86.6300
1998-12-11,1998-12-11,2732300,85.0600
1998-12-10,1998-12-10,3687800,83.7500
1998-12-09,1998-12-09,4323200,84.1300
1998-12-08,1998-12-08,3794500,86.7500
1998-12-07,1998-12-07,1447100,90.3800
1998-12-04,1998-12-04,2127900,92.0000
1998-12-03,1998-12-03,2417500,88.5000
1998-12-02,1998-12-02,2015000,89.8800
1998-12-01,1998-12-01,1603900,87.9400
1998-11-30,1998-11-30,1930900,87.6300
1998-11-27,1998-11-27,444300,89.3100
1998-11-25,1998-11-25,1612300,90.4400
1998-11-24,1998-11-24,2304200,91.9400
1998-11-23,1998-11-23,2313700,93.5600
1998-11-20,1998-11-20,2235100,91.4400
1998-11-19,1998-11-19,1648000,90.0000
1998-11-18,1998-11-18,1924500,89.0000
1998-11-17,1998-11-17,2036100,89.4400
1998-11-16,1998-11-16,1892600,91.5000
1998-11-13,1998-11-13,1619100,89.5600
1998-11-12,1998-11-12,1530700,90.5000
1998-11-11,1998-11-11,2277900,90.3100
1998-11-10,1998-11-10,3195300,91.0000
1998-11-09,1998-11-09,1736200,88.5600
1998-11-06,1998-11-06,1940300,90.0000
1998-11-05,1998-11-05,1837100,89.3100
1998-11-04,1998-11-04,2560500,87.1300
1998-11-03,1998-11-03,1786700,89.6300
1998-11-02,1998-11-02,2111900,89.8100
1998-10-30,1998-10-30,2271500,88.6900
1998-10-29,1998-10-29,1952600,87.0000
1998-10-28,1998-10-28,2065600,84.3800
1998-10-27,1998-10-27,2301600,85.6300
1998-10-26,1998-10-26,2565200,87.6300
1998-10-23,1998-10-23,3723300,87.4400
1998-10-22,1998-10-22,4300900,86.8800
1998-10-21,1998-10-21,2024800,83.8100
1998-10-20,1998-10-20,2790300,82.1900
1998-10-19,1998-10-19,1935300,82.0600
1998-10-16,1998-10-16,3533800,83.7500
1998-10-15,1998-10-15,3239100,82.9400
1998-10-14,1998-10-14,2430300,80.0000
1998-10-13,1998-10-13,1826300,78.8100
1998-10-12,1998-10-12,1733100,77.3800
1998-10-09,1998-10-09,3477200,77.3800
1998-10-08,1998-10-08,5378600,78.6300
1998-10-07,1998-10-07,3981000,77.3800
1998-10-06,1998-10-06,2357300,74.2500
1998-10-05,1998-10-05,2771700,74.1900
1998-10-02,1998-10-02,3404600,74.9400
1998-10-01,1998-10-01,2508200,71.1300
1998-09-30,1998-09-30,2218600,71.1300
1998-09-29,1998-09-29,3046400,72.4400
1998-09-28,1998-09-28,2196200,73.6300
1998-09-25,1998-09-25,1935400,70.5000
1998-09-24,1998-09-24,2094500,72.5000
1998-09-23,1998-09-23,2606600,74.9400
1998-09-22,1998-09-22,2664500,71.4400
1998-09-21,1998-09-21,2716600,70.0000
1998-09-18,1998-09-18,4239500,68.9400
1998-09-17,1998-09-17,3964400,66.8100
1998-09-16,1998-09-16,2888500,70.0000
1998-09-15,1998-09-15,2131500,69.6900
1998-09-14,1998-09-14,3631800,69.1300
1998-09-11,1998-09-11,4004100,67.3800
1998-09-10,1998-09-10,7121200,69.0000
1998-09-09,1998-09-09,6359300,71.8800
1998-09-08,1998-09-08,2962400,79.6300
1998-09-04,1998-09-04,2658800,75.6300
1998-09-03,1998-09-03,3069300,76.8100
1998-09-02,1998-09-02,3137400,78.8100
1998-09-01,1998-09-01,3907000,80.0000
1998-08-31,1998-08-31,3600900,76.5000
1998-08-28,1998-08-28,3198600,81.8100
1998-08-27,1998-08-27,3801400,80.5600
1998-08-26,1998-08-26,2000900,82.8800
1998-08-25,1998-08-25,2403500,82.8100
1998-08-24,1998-08-24,1851800,80.8100
1998-08-21,1998-08-21,2838400,79.0000
1998-08-20,1998-08-20,2233300,78.4400
1998-08-19,1998-08-19,1670600,80.2500
1998-08-18,1998-08-18,1867500,81.0000
1998-08-17,1998-08-17,2276200,80.3100
1998-08-14,1998-08-14,2160100,78.5000
1998-08-13,1998-08-13,1968800,78.4400
1998-08-12,1998-08-12,1841400,79.9400
1998-08-11,1998-08-11,3104300,79.1300
1998-08-10,1998-08-10,2219500,79.8100
1998-08-07,1998-08-07,2838900,78.8100
1998-08-06,1998-08-06,5194600,78.9400
1998-08-05,1998-08-05,4701000,81.5600
1998-08-04,1998-08-04,7880500,77.7500
1998-08-03,1998-08-03,6503200,76.2500
1998-07-31,1998-07-31,7855800,79.3800
1998-07-30,1998-07-30,10229500,83.6300
1998-07-29,1998-07-29,1617300,88.1300
1998-07-28,1998-07-28,1899100,89.0000
1998-07-27,1998-07-27,1678500,89.4400
1998-07-24,1998-07-24,2398800,87.7500
1998-07-23,1998-07-23,1854400,86.3100
1998-07-22,1998-07-22,2236500,87.1300
1998-07-21,1998-07-21,1755000,88.2500
1998-07-20,1998-07-20,1595700,90.0000
1998-07-17,1998-07-17,2995100,90.5000
1998-07-16,1998-07-16,1593800,92.3800
1998-07-15,1998-07-15,1479900,91.3100
1998-07-14,1998-07-14,1598600,93.3800
1998-07-13,1998-07-13,1182100,91.1900
1998-07-10,1998-07-10,1935200,92.4400
1998-07-09,1998-07-09,1252700,90.3800
1998-07-08,1998-07-08,1354900,91.9400
1998-07-07,1998-07-07,1972400,92.2500
1998-07-06,1998-07-06,1491900,94.0000
1998-07-02,1998-07-02,1098900,92.5600
1998-07-01,1998-07-01,1948500,92.3100
1998-06-30,1998-06-30,1640000,91.0600
1998-06-29,1998-06-29,1754900,92.1900
1998-06-26,1998-06-26,1143300,90.3800
1998-06-25,1998-06-25,2092300,90.3100
1998-06-24,1998-06-24,2028100,90.8800
1998-06-23,1998-06-23,1613500,88.2500
1998-06-22,1998-06-22,1349500,86.6900
1998-06-19,1998-06-19,3037300,88.3800
1998-06-18,1998-06-18,2161700,89.8800
1998-06-17,1998-06-17,3386600,89.1900
1998-06-16,1998-06-16,2912000,87.3800
1998-06-15,1998-06-15,1492500,84.8100
1998-06-12,1998-06-12,2547600,85.2500
1998-06-11,1998-06-11,2028700,84.5600
1998-06-10,1998-06-10,1403300,86.8100
1998-06-09,1998-06-09,1856400,88.2500
1998-06-08,1998-06-08,1342900,87.8800
1998-06-05,1998-06-05,2016900,86.1900
1998-06-04,1998-06-04,1536000,86.4400
1998-06-03,1998-06-03,1782900,85.8100
1998-06-02,1998-06-02,2213700,85.6900
1998-06-01,1998-06-01,2179100,85.5000
1998-05-29,1998-05-29,1342300,83.8800
1998-05-28,1998-05-28,1535800,84.0600
1998-05-27,1998-05-27,1924700,82.8100
1998-05-26,1998-05-26,1375700,82.1300
1998-05-22,1998-05-22,1101600,83.8800
1998-05-21,1998-05-21,1406600,83.8800
1998-05-20,1998-05-20,2096300,84.5600
1998-05-19,1998-05-19,1267600,83.6300
1998-05-18,1998-05-18,1759900,84.5000
1998-05-15,1998-05-15,1809300,81.9400
1998-05-14,1998-05-14,1581100,83.1300
1998-05-13,1998-05-13,1674400,82.8800
1998-05-12,1998-05-12,2302500,81.3100
1998-05-11,1998-05-11,1521500,80.9400
1998-05-08,1998-05-08,1602000,81.0000
1998-05-07,1998-05-07,1801600,80.8100
1998-05-06,1998-05-06,1863700,82.2500
1998-05-05,1998-05-05,1707300,83.6900
1998-05-04,1998-05-04,2196100,84.1900
1998-05-01,1998-05-01,1312600,83.4400
1998-04-30,1998-04-30,2737000,82.1900
1998-04-29,1998-04-29,2118800,81.5000
1998-04-28,1998-04-28,3163000,80.7500
1998-04-27,1998-04-27,3091600,83.4400
1998-04-24,1998-04-24,2665600,85.5000
1998-04-23,1998-04-23,4846700,86.0000
1998-04-22,1998-04-22,2425400,84.0000
1998-04-21,1998-04-21,3215100,83.3800
1998-04-20,1998-04-20,1942800,84.0000
1998-04-17,1998-04-17,2111800,85.1300
1998-04-16,1998-04-16,2292700,82.8800
1998-04-15,1998-04-15,2677200,83.0000
1998-04-14,1998-04-14,1779600,83.9400
1998-04-13,1998-04-13,1620000,85.0000
1998-04-09,1998-04-09,1002600,86.2500
1998-04-08,1998-04-08,1851000,86.3100
1998-04-07,1998-04-07,1643100,87.0000
1998-04-06,1998-04-06,1649200,86.9400
1998-04-03,1998-04-03,2184600,88.1300
1998-04-02,1998-04-02,2288000,89.5600
1998-04-01,1998-04-01,3223400,87.5600
1998-03-31,1998-03-31,1936700,84.3800
1998-03-30,1998-03-30,1267300,85.3800
1998-03-27,1998-03-27,1839200,84.1300
1998-03-26,1998-03-26,2113400,86.0000
1998-03-25,1998-03-25,1920900,85.3100
1998-03-24,1998-03-24,1778200,86.3800
1998-03-23,1998-03-23,2055800,86.3100
1998-03-20,1998-03-20,2425300,85.3100
1998-03-19,1998-03-19,1329300,85.2500
1998-03-18,1998-03-18,1613000,84.6900
1998-03-17,1998-03-17,1759400,83.5000
1998-03-16,1998-03-16,1959500,82.1900
1998-03-13,1998-03-13,2144300,82.4400
1998-03-12,1998-03-12,1656600,84.1900
1998-03-11,1998-03-11,1536100,86.5600
1998-03-10,1998-03-10,2037400,86.0600
1998-03-09,1998-03-09,2325700,85.2500
1998-03-06,1998-03-06,1728800,83.6300
1998-03-05,1998-03-05,1540300,80.6900
1998-03-04,1998-03-04,1300700,82.1300
1998-03-03,1998-03-03,2067500,82.2500
1998-03-02,1998-03-02,1820000,82.5000
1998-02-27,1998-02-27,2343600,84.8800
1998-02-26,1998-02-26,1075600,83.5000
